datekey,settle,volume,openinterest,ticker
2018-09-11,64.34,14.0,3656.0,CLK2020
2018-09-12,65.3,190.0,3668.0,CLK2020
2018-09-13,64.19,32.0,4046.0,CLK2020
2018-09-14,64.53,106.0,4019.0,CLK2020
2018-09-17,64.58,4.0,4024.0,CLK2020
2018-09-18,65.11,33.0,4025.0,CLK2020
2018-09-19,65.5,369.0,4043.0,CLK2020
2018-09-20,65.3,283.0,4611.0,CLK2020
2018-09-21,65.34,281.0,4625.0,CLK2020
2018-09-24,66.49,333.0,4627.0,CLK2020
2018-09-25,66.92,380.0,4651.0,CLK2020
2018-09-26,66.62,303.0,4831.0,CLK2020
2018-09-27,67.09,364.0,4749.0,CLK2020
2018-09-28,67.88,471.0,4900.0,CLK2020
2018-10-01,69.72,80.0,4987.0,CLK2020
2018-10-02,69.9,61.0,4993.0,CLK2020
2018-10-03,71.08,100.0,4999.0,CLK2020
2018-10-04,69.77,99.0,5025.0,CLK2020
2018-10-05,70.05,358.0,5031.0,CLK2020
2018-10-08,70.06,422.0,5169.0,CLK2020
2018-10-09,70.67,46.0,5294.0,CLK2020
2018-10-10,69.27,20.0,5292.0,CLK2020
2018-10-11,67.29,241.0,5294.0,CLK2020
2018-10-12,67.4,232.0,5274.0,CLK2020
2018-10-15,67.6,130.0,5200.0,CLK2020
2018-10-16,67.99,359.0,5145.0,CLK2020
2018-10-17,66.71,233.0,5222.0,CLK2020
2018-10-18,65.97,937.0,5303.0,CLK2020
2018-10-19,66.69,73.0,5461.0,CLK2020
2018-10-22,67.37,269.0,5459.0,CLK2020
2018-10-23,64.99,651.0,5473.0,CLK2020
2018-10-24,65.11,357.0,5297.0,CLK2020
2018-10-25,65.48,134.0,5196.0,CLK2020
2018-10-26,65.94,258.0,5149.0,CLK2020
2018-10-29,65.93,45.0,5195.0,CLK2020
2018-10-30,64.89,126.0,5231.0,CLK2020
2018-10-31,64.4,308.0,5270.0,CLK2020
2018-11-01,62.83,65.0,5211.0,CLK2020
2018-11-02,62.61,156.0,5705.0,CLK2020
2018-11-05,62.8,160.0,5668.0,CLK2020
2018-11-06,62.5,402.0,5689.0,CLK2020
2018-11-07,63.29,909.0,5798.0,CLK2020
2018-11-08,62.39,1515.0,5967.0,CLK2020
2018-11-09,61.59,2805.0,6778.0,CLK2020
2018-11-12,61.31,1071.0,7356.0,CLK2020
2018-11-13,57.67,464.0,7260.0,CLK2020
2018-11-14,58.23,497.0,7373.0,CLK2020
2018-11-15,57.91,627.0,7323.0,CLK2020
2018-11-16,57.75,689.0,7332.0,CLK2020
2018-11-19,57.74,990.0,7553.0,CLK2020
2018-11-20,53.92,752.0,7734.0,CLK2020
2018-11-21,55.27,2050.0,8021.0,CLK2020
2018-11-23,51.81,2520.0,7783.0,CLK2020
2018-11-26,52.75,141.0,7940.0,CLK2020
2018-11-27,52.94,293.0,7924.0,CLK2020
2018-11-28,52.17,309.0,7965.0,CLK2020
2018-11-29,53.07,321.0,7957.0,CLK2020
2018-11-30,51.94,276.0,7886.0,CLK2020
2018-12-03,54.03,490.0,7962.0,CLK2020
2018-12-04,54.69,316.0,8070.0,CLK2020
2018-12-05,54.48,236.0,8058.0,CLK2020
2018-12-06,53.51,249.0,8123.0,CLK2020
2018-12-07,54.2,286.0,8079.0,CLK2020
2018-12-10,52.57,271.0,8052.0,CLK2020
2018-12-11,52.87,548.0,8022.0,CLK2020
2018-12-12,52.97,64.0,8145.0,CLK2020
2018-12-13,54.17,488.0,8095.0,CLK2020
2018-12-14,53.25,288.0,8127.0,CLK2020
2018-12-17,52.77,172.0,8159.0,CLK2020
2018-12-18,49.65,830.0,8199.0,CLK2020
2018-12-19,50.89,692.0,8354.0,CLK2020
2018-12-20,49.03,178.0,8420.0,CLK2020
2018-12-21,48.62,827.0,8375.0,CLK2020
2018-12-24,46.08,208.0,8438.0,CLK2020
2018-12-26,49.37,326.0,8411.0,CLK2020
2018-12-27,47.96,343.0,8332.0,CLK2020
2018-12-28,48.13,279.0,8259.0,CLK2020
2018-12-31,48.99,280.0,8264.0,CLK2020
2019-01-02,50.21,410.0,8205.0,CLK2020
2019-01-03,50.79,575.0,8324.0,CLK2020
2019-01-04,51.54,1023.0,8569.0,CLK2020
2019-01-07,51.85,301.0,8396.0,CLK2020
2019-01-08,53.11,363.0,8488.0,CLK2020
2019-01-09,55.29,710.0,8589.0,CLK2020
2019-01-10,55.39,203.0,8743.0,CLK2020
2019-01-11,54.2,315.0,8726.0,CLK2020
2019-01-14,53.11,184.0,8713.0,CLK2020
2019-01-15,54.27,220.0,8667.0,CLK2020
2019-01-16,54.69,299.0,8684.0,CLK2020
2019-01-17,54.38,352.0,8674.0,CLK2020
2019-01-18,55.11,1568.0,8662.0,CLK2020
2019-01-22,54.84,1001.0,8462.0,CLK2020
2019-01-23,54.62,280.0,8513.0,CLK2020
2019-01-24,54.7,485.0,8683.0,CLK2020
2019-01-25,55.02,810.0,8588.0,CLK2020
2019-01-28,53.72,920.0,9194.0,CLK2020
2019-01-29,54.78,307.0,9538.0,CLK2020
2019-01-30,54.88,442.0,9527.0,CLK2020
2019-01-31,54.36,1099.0,9542.0,CLK2020
2019-02-01,55.94,1606.0,10217.0,CLK2020
2019-02-04,55.98,2014.0,10391.0,CLK2020
2019-02-05,55.85,827.0,10645.0,CLK2020
2019-02-06,56.22,930.0,10550.0,CLK2020
2019-02-07,55.16,322.0,10573.0,CLK2020
2019-02-08,55.19,336.0,10541.0,CLK2020
2019-02-11,55.1,466.0,10615.0,CLK2020
2019-02-12,55.66,322.0,10756.0,CLK2020
2019-02-13,56.38,1264.0,10899.0,CLK2020
2019-02-14,56.7,389.0,10906.0,CLK2020
2019-02-15,57.97,1382.0,10981.0,CLK2020
2019-02-19,58.25,567.0,11160.0,CLK2020
2019-02-20,58.54,978.0,11068.0,CLK2020
2019-02-21,58.54,1158.0,11140.0,CLK2020
2019-02-22,58.68,739.0,11548.0,CLK2020
2019-02-25,57.12,621.0,11641.0,CLK2020
2019-02-26,57.5,1147.0,11773.0,CLK2020
2019-02-27,58.41,2310.0,11895.0,CLK2020
2019-02-28,58.38,1488.0,12711.0,CLK2020
2019-03-01,57.36,1359.0,12748.0,CLK2020
2019-03-04,58.22,388.0,12779.0,CLK2020
2019-03-05,58.22,230.0,13015.0,CLK2020
2019-03-06,58.13,235.0,13028.0,CLK2020
2019-03-07,58.34,916.0,12966.0,CLK2020
2019-03-08,57.84,992.0,13030.0,CLK2020
2019-03-11,58.33,611.0,12963.0,CLK2020
2019-03-12,58.34,1793.0,13097.0,CLK2020
2019-03-13,59.17,2142.0,13094.0,CLK2020
2019-03-14,59.04,4119.0,13779.0,CLK2020
2019-03-15,59.01,568.0,15107.0,CLK2020
2019-03-18,59.14,3175.0,15004.0,CLK2020
2019-03-19,59.25,761.0,14741.0,CLK2020
2019-03-20,59.83,1139.0,14846.0,CLK2020
2019-03-21,59.43,1684.0,15187.0,CLK2020
2019-03-22,58.74,1360.0,15559.0,CLK2020
2019-03-25,58.74,1730.0,16051.0,CLK2020
2019-03-26,58.99,1907.0,16790.0,CLK2020
2019-03-27,58.71,1360.0,17619.0,CLK2020
2019-03-28,58.66,543.0,17674.0,CLK2020
2019-03-29,59.07,1162.0,17847.0,CLK2020
2019-04-01,59.91,1496.0,18142.0,CLK2020
2019-04-02,60.15,3621.0,18350.0,CLK2020
2019-04-03,60.22,5562.0,20906.0,CLK2020
2019-04-04,60.18,2359.0,20378.0,CLK2020
2019-04-05,60.61,3406.0,20926.0,CLK2020
2019-04-08,60.92,4157.0,21007.0,CLK2020
2019-04-09,60.78,3875.0,20630.0,CLK2020
2019-04-10,61.51,3735.0,21727.0,CLK2020
2019-04-11,61.1,3510.0,22341.0,CLK2020
2019-04-12,61.43,2535.0,23011.0,CLK2020
2019-04-15,61.42,1803.0,23400.0,CLK2020
2019-04-16,61.67,1874.0,23404.0,CLK2020
2019-04-17,61.59,2208.0,23233.0,CLK2020
2019-04-18,61.4,2066.0,23452.0,CLK2020
2019-04-22,61.99,4527.0,23865.0,CLK2020
2019-04-23,62.43,2752.0,26004.0,CLK2020
2019-04-24,62.41,1927.0,27563.0,CLK2020
2019-04-25,62.19,1684.0,28372.0,CLK2020
2019-04-26,60.7,894.0,28817.0,CLK2020
2019-04-29,60.86,3618.0,28900.0,CLK2020
2019-04-30,61.21,1021.0,28191.0,CLK2020
2019-05-01,61.14,829.0,28443.0,CLK2020
2019-05-02,59.67,1123.0,28557.0,CLK2020
2019-05-03,59.7,1118.0,28791.0,CLK2020
2019-05-06,60.08,1641.0,29076.0,CLK2020
2019-05-07,59.14,2751.0,28846.0,CLK2020
2019-05-08,59.86,1414.0,28949.0,CLK2020
2019-05-09,59.6,3474.0,28990.0,CLK2020
2019-05-10,59.56,2196.0,29522.0,CLK2020
2019-05-13,59.17,2867.0,30386.0,CLK2020
2019-05-14,59.97,2217.0,30309.0,CLK2020
2019-05-15,60.41,3307.0,31146.0,CLK2020
2019-05-16,60.9,3400.0,32264.0,CLK2020
2019-05-17,60.54,3369.0,33429.0,CLK2020
2019-05-20,60.84,2153.0,34486.0,CLK2020
2019-05-21,60.93,807.0,33838.0,CLK2020
2019-05-22,59.43,547.0,34063.0,CLK2020
2019-05-23,56.3,3447.0,34130.0,CLK2020
2019-05-24,57.16,3243.0,34143.0,CLK2020
2019-05-28,58.02,5112.0,33479.0,CLK2020
2019-05-29,57.5,6875.0,33715.0,CLK2020
2019-05-30,55.51,1439.0,34526.0,CLK2020
2019-05-31,52.73,2052.0,33846.0,CLK2020
2019-06-03,52.56,1219.0,33498.0,CLK2020
2019-06-04,52.76,2796.0,33394.0,CLK2020
2019-06-05,51.1,5123.0,33060.0,CLK2020
2019-06-06,51.96,4125.0,32576.0,CLK2020
2019-06-07,53.3,2058.0,32962.0,CLK2020
2019-06-10,53.01,981.0,33000.0,CLK2020
2019-06-11,53.3,4702.0,33111.0,CLK2020
2019-06-12,51.39,3174.0,34716.0,CLK2020
2019-06-13,52.36,3365.0,35240.0,CLK2020
2019-06-14,52.43,5022.0,35064.0,CLK2020
2019-06-17,51.89,3355.0,35788.0,CLK2020
2019-06-18,53.29,5792.0,34853.0,CLK2020
2019-06-19,53.09,3161.0,34608.0,CLK2020
2019-06-20,55.55,3899.0,32727.0,CLK2020
2019-06-21,55.76,3026.0,32746.0,CLK2020
2019-06-24,56.07,912.0,33250.0,CLK2020
2019-06-25,56.26,1260.0,33435.0,CLK2020
2019-06-26,57.43,8519.0,33453.0,CLK2020
2019-06-27,57.42,1965.0,33961.0,CLK2020
2019-06-28,56.53,2902.0,34307.0,CLK2020
2019-07-01,57.14,7441.0,34569.0,CLK2020
2019-07-02,54.89,6055.0,35680.0,CLK2020
2019-07-03,56.21,2499.0,35509.0,CLK2020
2019-07-05,56.21,2021.0,34988.0,CLK2020
2019-07-08,56.39,2034.0,35406.0,CLK2020
2019-07-09,56.66,3088.0,35682.0,CLK2020
2019-07-10,58.76,4439.0,36688.0,CLK2020
2019-07-11,58.46,2725.0,37322.0,CLK2020
2019-07-12,58.51,2511.0,37815.0,CLK2020
2019-07-15,57.85,3257.0,37981.0,CLK2020
2019-07-16,56.04,1982.0,37800.0,CLK2020
2019-07-17,55.59,3447.0,37961.0,CLK2020
2019-07-18,54.33,4326.0,37582.0,CLK2020
2019-07-19,54.93,1599.0,38257.0,CLK2020
2019-07-22,55.34,2213.0,38312.0,CLK2020
2019-07-23,55.78,848.0,38989.0,CLK2020
2019-07-24,55.11,2741.0,39002.0,CLK2020
2019-07-25,55.38,3734.0,40416.0,CLK2020
2019-07-26,55.59,3544.0,40983.0,CLK2020
2019-07-29,55.93,3718.0,42463.0,CLK2020
2019-07-30,56.72,3801.0,43177.0,CLK2020
2019-07-31,57.15,4451.0,43743.0,CLK2020
2019-08-01,52.96,6176.0,44318.0,CLK2020
2019-08-02,54.54,5543.0,44182.0,CLK2020
2019-08-05,53.27,9939.0,42688.0,CLK2020
2019-08-06,52.53,5663.0,41540.0,CLK2020
2019-08-07,50.18,10573.0,42113.0,CLK2020
2019-08-08,51.05,7602.0,42544.0,CLK2020
2019-08-09,52.41,11432.0,42342.0,CLK2020
2019-08-12,52.67,8576.0,43318.0,CLK2020
2019-08-13,54.98,8461.0,42492.0,CLK2020
2019-08-14,53.31,3659.0,41815.0,CLK2020
2019-08-15,52.28,3301.0,41775.0,CLK2020
2019-08-16,52.41,6321.0,41540.0,CLK2020
2019-08-19,53.36,5349.0,41678.0,CLK2020
2019-08-20,53.55,9758.0,41504.0,CLK2020
2019-08-21,53.64,5939.0,41607.0,CLK2020
2019-08-22,53.34,4004.0,41940.0,CLK2020
2019-08-23,52.34,3950.0,41806.0,CLK2020
2019-08-26,51.88,3072.0,41762.0,CLK2020
2019-08-27,52.96,2358.0,41886.0,CLK2020
2019-08-28,53.65,7776.0,41921.0,CLK2020
2019-08-29,54.13,10944.0,43272.0,CLK2020
2019-08-30,52.79,10208.0,44193.0,CLK2020
2019-09-03,51.98,5110.0,45317.0,CLK2020
2019-09-04,54.12,6443.0,45403.0,CLK2020
2019-09-05,54.15,9833.0,44931.0,CLK2020
2019-09-06,54.42,6338.0,46242.0,CLK2020
2019-09-09,55.41,8321.0,45857.0,CLK2020
2019-09-10,55.02,9269.0,46257.0,CLK2020
2019-09-11,53.83,10193.0,47726.0,CLK2020
2019-09-12,53.39,9340.0,47521.0,CLK2020
2019-09-13,53.0,5253.0,48493.0,CLK2020
2019-09-16,57.68,45432.0,48799.0,CLK2020
2019-09-17,55.49,14902.0,56463.0,CLK2020
2019-09-18,55.03,8966.0,57590.0,CLK2020
2019-09-19,55.34,10784.0,54058.0,CLK2020
2019-09-20,55.31,10273.0,52299.0,CLK2020
2019-09-23,55.92,5274.0,51213.0,CLK2020
2019-09-24,54.68,6342.0,50706.0,CLK2020
2019-09-25,54.11,5084.0,51014.0,CLK2020
2019-09-26,53.99,4794.0,51428.0,CLK2020
2019-09-27,53.56,4281.0,51956.0,CLK2020
2019-09-30,52.12,4708.0,52200.0,CLK2020
2019-10-01,51.81,5915.0,51750.0,CLK2020
2019-10-02,51.02,10246.0,52446.0,CLK2020
2019-10-03,50.97,8218.0,53682.0,CLK2020
2019-10-04,51.46,8656.0,53734.0,CLK2020
2019-10-07,51.63,18890.0,54766.0,CLK2020
2019-10-08,51.69,17645.0,56621.0,CLK2020
2019-10-09,51.72,15410.0,57158.0,CLK2020
2019-10-10,52.5,23108.0,58029.0,CLK2020
2019-10-11,53.88,19740.0,57218.0,CLK2020
2019-10-14,53.08,7305.0,60169.0,CLK2020
2019-10-15,52.27,8431.0,61741.0,CLK2020
2019-10-16,52.75,6609.0,62664.0,CLK2020
2019-10-17,53.08,9711.0,63884.0,CLK2020
2019-10-18,52.8,12163.0,64082.0,CLK2020
2019-10-21,52.7,7697.0,62651.0,CLK2020
2019-10-22,53.46,10004.0,63800.0,CLK2020
2019-10-23,54.77,16215.0,63888.0,CLK2020
2019-10-24,55.09,13178.0,63942.0,CLK2020
2019-10-25,55.55,10118.0,64505.0,CLK2020
2019-10-28,55.01,8670.0,64724.0,CLK2020
2019-10-29,54.89,9161.0,66026.0,CLK2020
2019-10-30,53.95,15844.0,67245.0,CLK2020
2019-10-31,53.31,17511.0,66911.0,CLK2020
2019-11-01,55.2,10376.0,66474.0,CLK2020
2019-11-04,55.45,15733.0,66792.0,CLK2020
2019-11-05,56.03,15215.0,67493.0,CLK2020
2019-11-06,54.96,16364.0,69119.0,CLK2020
2019-11-07,55.67,27162.0,71806.0,CLK2020
2019-11-08,55.99,21568.0,76111.0,CLK2020
2019-11-11,55.78,16984.0,76958.0,CLK2020
2019-11-12,55.84,13921.0,76259.0,CLK2020
2019-11-13,56.13,12822.0,77066.0,CLK2020
2019-11-14,55.78,15835.0,77097.0,CLK2020
2019-11-15,56.57,15408.0,79843.0,CLK2020
2019-11-18,55.88,7616.0,81016.0,CLK2020
2019-11-19,54.36,16163.0,81429.0,CLK2020
2019-11-20,55.84,21171.0,84035.0,CLK2020
2019-11-21,57.12,25698.0,86879.0,CLK2020
2019-11-22,56.57,14907.0,88164.0,CLK2020
2019-11-25,56.88,13200.0,90700.0,CLK2020
2019-11-26,57.32,11364.0,91482.0,CLK2020
2019-11-27,57.19,11829.0,91395.0,CLK2020
2019-11-29,54.45,15505.0,91466.0,CLK2020
2019-12-02,55.17,17947.0,92123.0,CLK2020
2019-12-03,55.19,16801.0,94454.0,CLK2020
2019-12-04,57.21,28572.0,93277.0,CLK2020
2019-12-05,57.26,18635.0,93534.0,CLK2020
2019-12-06,57.92,37228.0,95311.0,CLK2020
2019-12-09,57.88,33750.0,98696.0,CLK2020
2019-12-10,58.15,35818.0,105068.0,CLK2020
2019-12-11,57.58,32634.0,108412.0,CLK2020
2019-12-12,57.95,30457.0,105571.0,CLK2020
2019-12-13,58.8,21598.0,106878.0,CLK2020
2019-12-16,59.02,14834.0,108681.0,CLK2020
2019-12-17,59.6,25453.0,110228.0,CLK2020
2019-12-18,59.69,30071.0,111979.0,CLK2020
2019-12-19,59.97,27900.0,114623.0,CLK2020
2019-12-20,59.55,55637.0,119177.0,CLK2020
2019-12-23,59.68,24644.0,121381.0,CLK2020
2019-12-24,60.26,9965.0,124470.0,CLK2020
2019-12-26,60.73,17596.0,123382.0,CLK2020
2019-12-27,60.79,19018.0,122102.0,CLK2020
2019-12-30,60.66,18607.0,122165.0,CLK2020
2019-12-31,59.97,16695.0,123512.0,CLK2020
2020-01-02,60.24,21722.0,121295.0,CLK2020
2020-01-03,62.02,65776.0,121323.0,CLK2020
2020-01-06,62.23,42766.0,128243.0,CLK2020
2020-01-07,61.81,39299.0,129466.0,CLK2020
2020-01-08,58.92,102630.0,128978.0,CLK2020
2020-01-09,58.99,60724.0,119120.0,CLK2020
2020-01-10,58.63,60175.0,119175.0,CLK2020
2020-01-13,57.82,45317.0,123445.0,CLK2020
2020-01-14,58.02,43219.0,128175.0,CLK2020
2020-01-15,57.58,33947.0,128062.0,CLK2020
2020-01-16,58.21,49659.0,129856.0,CLK2020
2020-01-17,58.3,40720.0,130334.0,CLK2020
2020-01-21,58.16,71118.0,129516.0,CLK2020
2020-01-22,56.66,60956.0,135524.0,CLK2020
2020-01-23,55.54,96846.0,140423.0,CLK2020
2020-01-24,54.12,39245.0,137626.0,CLK2020
2020-01-27,53.13,59637.0,139882.0,CLK2020
2020-01-28,53.48,72359.0,138081.0,CLK2020
2020-01-29,53.42,79032.0,138002.0,CLK2020
2020-01-30,52.27,99442.0,149662.0,CLK2020
2020-01-31,51.77,117758.0,163147.0,CLK2020
2020-02-03,50.45,130372.0,162052.0,CLK2020
2020-02-04,50.01,98555.0,161815.0,CLK2020
2020-02-05,51.13,97778.0,156817.0,CLK2020
2020-02-06,51.37,98044.0,150513.0,CLK2020
2020-02-07,50.82,111187.0,147261.0,CLK2020
2020-02-10,50.03,105566.0,153631.0,CLK2020
2020-02-11,50.45,107066.0,160601.0,CLK2020
2020-02-12,51.68,127510.0,169566.0,CLK2020
2020-02-13,51.93,116086.0,188134.0,CLK2020
2020-02-14,52.6,105970.0,199983.0,CLK2020
2020-02-18,52.58,117188.0,206296.0,CLK2020
2020-02-19,53.74,106954.0,205438.0,CLK2020
2020-02-20,54.06,136767.0,209376.0,CLK2020
2020-02-21,53.5,140297.0,212897.0,CLK2020
2020-02-24,51.58,133681.0,216420.0,CLK2020
2020-02-25,50.06,140478.0,221429.0,CLK2020
2020-02-26,48.88,175725.0,232594.0,CLK2020
2020-02-27,47.29,188802.0,230080.0,CLK2020
2020-02-28,44.94,217972.0,229905.0,CLK2020
2020-03-02,46.92,187872.0,224283.0,CLK2020
2020-03-03,47.33,194568.0,237570.0,CLK2020
2020-03-04,46.95,151832.0,239409.0,CLK2020
2020-03-05,46.06,156308.0,249530.0,CLK2020
2020-03-06,41.51,382663.0,263380.0,CLK2020
2020-03-09,31.47,653292.0,291960.0,CLK2020
2020-03-10,34.73,395303.0,320060.0,CLK2020
2020-03-11,33.39,306673.0,363108.0,CLK2020
2020-03-12,31.98,496504.0,392049.0,CLK2020
2020-03-13,32.11,347765.0,436175.0,CLK2020
2020-03-16,29.0,469400.0,446519.0,CLK2020
2020-03-17,27.33,509875.0,472470.0,CLK2020
2020-03-18,20.83,989285.0,484337.0,CLK2020
2020-03-19,25.91,1177650.0,500095.0,CLK2020
2020-03-20,22.63,1124605.0,529246.0,CLK2020
2020-03-23,23.36,845079.0,541043.0,CLK2020
2020-03-24,24.01,654165.0,546699.0,CLK2020
2020-03-25,24.49,613892.0,542885.0,CLK2020
2020-03-26,22.6,626433.0,550318.0,CLK2020
2020-03-27,21.51,591705.0,564179.0,CLK2020
2020-03-30,20.09,739372.0,579954.0,CLK2020
2020-03-31,20.48,642994.0,610071.0,CLK2020
2020-04-01,20.31,693167.0,627441.0,CLK2020
2020-04-02,25.32,1088575.0,628603.0,CLK2020
2020-04-03,28.34,983892.0,634727.0,CLK2020
2020-04-06,26.08,748508.0,595835.0,CLK2020
2020-04-07,23.63,762093.0,579261.0,CLK2020
2020-04-08,25.09,783938.0,516106.0,CLK2020
2020-04-09,22.76,1086003.0,445563.0,CLK2020
2020-04-13,22.41,736591.0,374727.0,CLK2020
2020-04-14,20.11,769916.0,324547.0,CLK2020
2020-04-15,19.87,529484.0,231678.0,CLK2020
2020-04-16,19.87,339086.0,203897.0,CLK2020
2020-04-17,18.27,233170.0,148838.0,CLK2020
2020-04-20,-37.63,231128.0,108593.0,CLK2020
2020-04-21,10.01,12250.0,13044.0,CLK2020
